4629,1208
6660,1612
5045,1849
15276,1237
18921,622
10235,2241
17977,1297
3330,944
662,1367
5977,1628
10928,1488
22544,1408
24052,1080
15891,1558
4948,1400
13208,614
18918,1005
86,1246
17371,1837
20122,1602
11402,841
3917,1466
4515,2751
21020,1442
9366,1826
23156,2130
23692,1378
4211,511
16516,1437
3196,2455
13097,1438
2612,2427
292,1000
24963,1427
10367,2389
21297,1227
983,769
3548,1167
11164,732
1219,1289
10253,1732
16989,1482
1812,1466
3036,1171
21936,1203
13304,567
13391,904
7602,1558
11717,1123
19335,1849
23071,710
16566,1176
5695,1116
17512,1282
1008,1204
835,668
8400,610
23987,1309
5648,1172
21202,1448
24779,1917
22939,821
14314,1366
10004,1679
5389,1340
1295,1454
10136,1304
6957,1526
17192,2068
18625,821
11156,1001
3067,1479
9543,1458
8530,1032
1198,1225
4132,2194
15149,622
9785,1418
5593,1167
19814,1401
19637,1499
7622,619
11576,1203
15180,1161
12937,862
1953,792
4391,1389
11895,575
2843,1484
5467,1207
6743,1153
8296,1452
10564,1519
15777,1223
17636,2554
20350,2335
16496,759
14240,2511
18903,1693
437,1318
8463,1355
10502,1141
22806,1185
4729,929
23,1099
3555,1206
13200,815
5795,2070
15452,2015
17658,2278
7528,1403
14318,883
15847,2572
10313,1436
2647,1265
13382,520
635,1050
1057,1254
22551,1331
9190,647
945,1464
15458,1392
20695,764
11066,1483
24321,778
22632,727
4433,837
24706,2233
18948,912
7377,1021
8085,713
21198,1366
22816,1306
11859,1312
10682,1881
1721,1476
14114,2178
9255,1454
18866,1225
15910,2006
22892,1635
5583,1229
21552,1269
22166,1060
8001,1060
9857,1392
1574,870
8046,1206
5030,1294
20221,1509
14128,2015
3222,1156
21840,1196
24539,3147
13415,1475
5561,1194
12037,1565
23579,1203
16036,522
14372,1210
7978,1576
24336,778
20874,796
8833,1905
3068,942
21563,2238
2323,889
5957,1226
6229,2409
6783,1846
10187,639
8356,1273
24449,763
22159,1156
15604,1138
23388,1375
4896,1399
1402,1049
22444,1097
11236,1255
13667,2151
3393,1160
17004,1388
9325,1266
11653,1479
6782,1164
15181,1457
15315,1266
18449,958
557,991
262,1494
9926,1327
12954,1377
20852,1105
15369,1416
15903,1212
15836,2277
17246,1050
7399,1532
2230,1178
15131,1287
15199,621
23087,1782
1688,2177
18366,541
20660,1258
3608,1442
14754,672
5374,1226
2559,1875
23506,1523
6903,1281
7306,1322
13616,996
18359,1635
16238,1383
15384,804
12291,1068
21265,1453
2401,1381
9689,606
22665,1263
19307,1471
4757,1230
18990,2093
18029,1282
11274,891
20575,1326
2828,1982
18789,1156
11918,1178
18037,1546
649,1300
1183,816
20459,2154
22398,1184
12887,1227
9173,1760
11841,1206
2137,1563
12815,1267
12658,673
2431,1577
7886,1209
1233,2184
3200,800
3304,2452
21914,1186
11770,1477
24266,1659
15316,803
23151,589
6409,1445
12440,1648
15913,590
14269,1382
19470,643
18513,2167
21345,956
680,1404
5037,1667
2545,1505
11348,969
1669,950
8843,547
10529,669
4405,1339
6765,1442
24959,1849
6358,1558
23858,794
10567,1317
15364,1384
13455,1785
698,915
76,981
13456,769
4339,1605
9828,1987
22213,636
5966,1494
8024,614
3612,1193
21684,1415
3898,1976
70,1382
21771,1317
14209,1319
2908,2439
7973,1402
5806,1655
11720,1454
21225,1029
5295,502
7760,703
18793,766
19105,1181
6095,1303
13394,1938
10715,1381
6343,764
23212,1318
12020,1402
18018,1744
23338,933
12346,2232
4516,1268
16128,1120
22360,1317
6195,1180
16353,1179
5729,1189
6205,1955
11742,1477
14959,1251
8825,628
6620,1742
15550,1369
1193,1221
10071,1432
12852,990
12777,2240
3722,669
13978,771
2915,1448
19390,1093
10171,801
13815,630
5905,1099
14064,1167
13493,806
13688,807
20113,1228
12174,792
16974,1766
5257,639
18109,1226
18362,1305
19498,1714
4922,1155
1907,2227
18242,1169
23398,1087
11017,2070
17203,1398
4814,1400
24859,1420
20258,1570
9202,1743
16743,869
19271,2614
130,3345
1386,1353
20552,856
521,1286
18999,1467
5224,1187
10030,1464
21753,1353
11483,725
6119,693
21836,1283
11645,994
16093,1329
5170,939
4415,1372
2614,574
16136,1641
7551,1083
14401,1180
23834,1176
3481,1467
23371,1089
11393,1479
23008,1338
17546,2355
19945,1322
21975,1688
2898,702
21791,879
13590,2079
21650,1060
9217,2311
16693,844
16968,1378
18294,1391
18925,1347
15269,1303
365,2556
21666,649
1142,1877
1605,1597
22097,1161
24497,535
1781,1280
5190,1833
3599,1435
1456,652
4059,1492
5316,1546
10130,724
6583,2460
15049,3084
13570,1213
8314,1483
11095,1443
7909,662
8075,1398
7721,2387
14907,1292
1689,532
24373,685
3303,849
1401,1332
21678,1593
16007,1226
3571,513
11700,1239
19772,808
1473,624
11705,1463
22522,2558
3709,1314
3507,1153
19499,2451
10780,797
9774,635
23537,1964
8210,955
7065,1453
18367,528
11838,2222
3825,1719
21732,1069
2923,1307
4264,1078
16692,1557
8567,2388
10087,1329
19033,1112
12350,1275
23367,3100
13361,637
19014,1317
15334,1092
3276,1636
13914,1519
23060,2149
21995,1224
18980,2616
16440,1122
17199,1871
17072,1318
15515,811
17739,1750
10846,1950
23758,1193
13598,1099
7210,1120
11166,692
8854,1837
13698,837
3975,794
21869,1272
13596,689
7459,537
11984,1467
13841,1124
22319,670
22733,874
9068,1576
9181,955
6341,1298
21470,1416
20105,1433
980,602
6803,1117
5205,1407
5602,863
23182,1369
5060,1603
8419,1208
3607,602
21074,2198
5627,1002
11448,604
4430,1188
20605,1329
6576,639
24532,1842
5407,1333
21848,1244
11324,1311
14698,881
2696,1840
23569,1345
846,1605
5839,1139
13531,772
7393,809
18255,2742
8353,915
3792,1674
23123,1176
20292,1486
14872,586
19645,2030
16627,955
2153,2038
17219,1186
11680,1279
7286,1728
18804,1334
6736,1421
15934,986
9855,1347
13232,861
21640,1596
6473,1689
10614,1070
19090,1372
18721,1214
12744,1042
12781,517
18102,2178
16269,1471
24272,1384
18861,2352
17411,1319
959,1392
742,2102
10943,1284
21247,1239
9085,1405
15876,1335
7720,1442
21409,684
15104,857
24514,2023
20193,1155
6165,2255
1503,1215
1712,1042
14984,1499
17162,1876
3291,645
10266,992
1296,1709
16132,928
1257,952
2705,1155
5541,1282
18878,1311
6535,1426
21939,1210
15494,1478
8623,1169
5780,967
8489,1349
7429,1605
9944,717
23932,859
23484,2458
11935,2061
5786,1489
24033,1017
8720,758
5947,642
705,1213
6449,1479
10786,1236
1143,968
24813,1481
16848,1056
17276,1425
12234,2131
7682,1299
19625,2075
11975,659
5385,1218
14835,690
14671,1359
21669,1188
16809,1800
8955,1318
5195,611
636,1082
2279,974
19618,1726
12506,552
21484,1417
16340,1336
367,1187
7295,806
7997,533
21342,1237
7214,1044
15053,620
18562,1296
22509,1063
18497,1356
10213,1250
14341,760
4223,2004
24482,788
20685,1619
19522,1164
3225,1395
24200,1258
24774,1083
17323,1323
2738,1244
4799,1281
5350,1366
11165,1175
20850,906
20151,1059
1665,544
266,1286
14636,1621
22856,735
311,1875
5460,1465
22634,812
24354,959
12900,1192
16142,2257
4946,1209
22847,1081
16603,517
5261,679
17984,1494
10034,1513
18706,1500
1755,1364
24430,719
23716,1957
22709,1580
22014,1297
9809,2115
14747,797
23639,1474
12817,1113
21533,1683
9738,982
274,1483
23260,1229
5877,1452
19028,528
783,994
4875,1433
4090,1478
15736,1404
18915,932
21371,1349
14953,1033
3554,1670
11316,1391
15332,990
20239,1709
12500,2389
12700,1602
12568,802
13990,1268
4539,601
12780,1208
15924,2213
773,1779
22442,1295
1140,3036
4141,1682
284,1541
16316,1337
23605,1189
15800,683
8148,1475
987,1462
7085,1663
1496,644
17090,1998
13489,671
6553,1446
3078,1564
19494,1766
15774,1610
15293,1400
2027,1799
15219,1050
13689,1283
730,1359
24915,551
24656,1169
12603,1269
12922,1640
12392,1225
2603,1482
13434,1725
4610,1796
10286,1486
13155,989
3671,1172
22169,1631
19163,668
14785,1721
24710,919
10205,669
15718,1319
24712,2196
3679,1174
5549,1650
23322,1568
19320,1812
20426,1351
11993,915
16980,1002
11892,1301
20689,1475
6968,887
9224,730
9452,879
15818,1778
13722,1643
3843,755
10180,1701
16065,1376
11983,669
9009,1751
13707,2393
5017,1402
9,2131
1998,667
24148,1426
15685,1208
18156,807
4331,2170
4419,1463
3674,1166
2937,1621
745,1267
1342,1001
16956,544
23442,559
22120,1356
10640,1346
5730,1367
4800,1569
3490,1546
11658,934
6529,1185
283,1494
10991,1396
6938,781
19352,2406
10636,2347
11365,1177
12029,2276
11449,1330
17459,636
2811,1249
2367,1398
11210,1065
19594,919
6073,1524
18764,1160
5781,1245
23997,1498
2973,984
12259,1247
12046,1884
3020,1404
20131,1343
23836,1552
6436,988
13046,632
3386,1303
21150,803
16324,945
17268,1278
24965,1607
9721,1002
21660,2006
15878,1306
1216,1071
13975,2150
9159,1242
6587,1326
21270,761
5419,1311
1838,1549
14219,2034
21813,1043
16824,1488
3312,1452
8078,604
8633,1783
8542,1297
18467,2557
5709,998
17698,572
14556,1098
23702,1227
3539,703
20548,1065
3079,1371
20456,1596
4225,1746
24533,639
11099,927
3317,1233
2792,1751
15307,652
14902,1196
13931,825
7019,1455
24907,1829
1602,1796
4617,1245
13895,1700
513,625
7979,1157
14301,1469
7724,1159
6513,1200
4506,1337
13468,744
6508,1301
12164,1378
24942,1470
4682,1446
20379,725
1477,1277
8028,1295
5668,1166
14600,1391
14906,1355
4685,1274
12947,1015
12747,1274
18963,571
9593,1323
6153,1169
15129,1557
11069,1337
17012,1572
13169,985
17166,1402
8138,1475
14137,1216
10528,702
24675,1155
9079,1289
23304,1231
8320,1284
21122,1304
10438,1326
13716,2585
12484,1556
22458,1579
23601,728
8219,1336
7664,752
24648,1150
3394,596
10652,1320
15746,1525
11637,1422
8013,915
11508,1775
16328,1307
13440,1593
17852,1524
3634,1466
22342,1804
15683,2183
20909,1475
4428,1479
4487,593
12648,1414
4380,1703
18447,601
15220,500
19889,2503
8479,689
16772,1248
13077,2091
7833,2254
4746,1067
7676,903
6299,618
12588,1356
19296,2079
3841,1514
15560,1458
16119,1062
8179,1164
1287,506
3755,582
11999,1365
10211,1831
20128,1087
1324,1382
2959,1343
19387,607
6339,2519
8506,801
1166,1639
17403,1305
6467,1220
8486,741
8992,1062
9411,981
9086,1673
13762,1218
3583,723
12643,1273
4449,2171
21,974
24381,1039
11049,967
22088,512
2231,1188
3643,1561
24507,689
4058,927
21761,1396
15834,1241
20680,1330
4590,943
9535,817
13098,1793
15212,730
12808,1718
11650,1121
2460,1415
15529,878
10231,1020
21653,1388
11410,1233
4826,1215
2909,1305
19182,872
20617,816
6014,1400
7911,1339
11756,1807
24177,1518
14677,1310
15150,1704
3148,1157
23095,1199
2515,621
2206,548
15511,1446
7982,1441
14363,1270
9911,538
4007,1024
15002,1736
11159,893
18696,597
22102,1207
20997,984
23368,975
5586,1179
21945,1208
11735,743
22448,2218
16274,1569
8127,615
21485,1217
6411,1117
21842,1770
7552,1529
11064,1227
1131,983
7577,2561
10871,1107
8462,1647
15557,1140
9184,741
4876,781
2916,1373
17389,1177
18508,1220
13465,994
6237,1471
4418,870
3506,1421
4237,1378
16952,548
24914,1291
9391,1710
20067,1426
23317,1220
20333,948
16942,1138
8972,1793
24856,1771
1984,966
23234,1833
24755,1270
2295,1069
18988,917
4456,1081
7285,2068
3010,1503
21417,1662
8005,1163
23446,506
23285,576
24024,857
3949,741
11197,606
22076,1330
13938,948
21567,1363
21814,1811
23869,968
24501,1159
14119,1751
1015,1218
7163,1493
5282,614
10418,2604
13737,698
18640,1180
22243,872
6764,1589
842,738
4068,1133
17986,2158
15976,1191
1492,1429
21162,2282
14046,1547
9310,1204
4384,1555
14410,2448
24725,1775
1308,1538
14681,1425
8448,913
4548,1531
18320,1131
19671,569
2512,1160
9876,533
5719,1382
3229,1921
4250,1212
12339,834
16595,2474
16094,1311
23577,1804
403,1401
10055,2443
4056,1250
811,536
1453,1436
1442,1451
9017,1824
8280,1914
10722,719
14832,1570
8688,1277
7628,2040
11397,1651
24603,886
22991,779
10244,617
23233,1329
22240,1151
17437,1498
11916,2230
6419,2162
5396,1378
14954,1472
15555,1235
19167,1452
9567,1249
1940,763
14337,1617
22792,1321
22146,1698
11328,590
23058,1201
4636,759
14732,1225
23862,1769
1448,872
13867,1510
7000,950
13331,1219
7135,1961
1580,1538
7080,556
3824,1473
1952,2086
24515,564
4843,1093
6405,858
992,2625
11233,871
17250,518
15520,503
14017,1047
7594,1408
2236,1419
12268,1317
22009,1268
162,1351
15259,1259
21454,1992
9629,1387
15133,685
1670,1385
18027,1927
4660,559
7882,760
2703,1321
24382,1409
14640,1146
10890,584
12102,675
10664,537
14989,606
5065,1224
20871,1256
22516,1220
13324,2403
9040,1272
17723,1255
12946,1760
13670,1582
10219,906
9279,519
24422,1328
13251,1735
2354,937
586,1708
5990,1475
22281,1420
10713,1225
3053,798
7739,697
11810,1374
22995,1320
12107,1810
20987,719
21767,1249
15595,1211
23337,501
12009,1628
12439,1259
10044,685
24073,1534
3784,1424
15378,2571
4147,1596
11505,1036
11173,1471
3614,801
20352,1205
15351,1217
10909,606
12358,1417
5509,1636
24061,1691
24919,1339
6928,976
8150,1535
14414,1225
20697,1279
24206,981
8248,1438
24543,1848
12040,1939
13834,1143
3384,1156
17849,1091
5430,1713
24867,1135
24294,612
15578,1190
13266,1353
20748,1163
22386,1453
5423,1808
3445,545
1589,1838
10505,821
7043,1270
2881,1448
10566,1228
8051,1451
13614,1254
9745,1396
22588,660
273,1028
1397,1188
12869,2158
22256,1171
18967,718
8593,1208
23235,1369
16049,537
23641,1474
10607,1302
20354,1382
13188,1139
6943,1473
13799,1678
2340,558
2362,1150
6912,827
9267,630
8666,1309
10206,668
19904,2150
21828,1296
12279,918
10575,2562
19384,1570
1617,1230
13599,1446
4377,1107
17680,1132
6262,722
2152,524
19702,1240
16664,1427
5848,1178
481,933
12369,1476
7656,2036
11053,1381
10804,1063
8435,1235
21854,1364
9389,1428
10896,1401
1049,1500
4458,1173
23625,916
5007,806
22233,1120
22310,1319
22503,1636
7318,1256
6234,1267
916,1843
4763,1493
34,1426
19653,787
14633,1119
22292,1844
20658,1447
17074,1492
1684,2263
2112,951
17876,1242
10364,1623
12790,1369
9361,716
23268,1640
12305,1082
24254,1388
6610,1217
15526,834
11826,1214
22198,1750
2266,1618
7252,552
10622,636
2484,1452
15536,1280
11955,1761
23619,1383
13864,994
7710,1443
16259,1754
9573,599
631,1052
17780,816
1993,1708
11171,1158
14914,1303
22881,1311
9680,1565
22506,1647
9948,1367
12228,1642
9432,834
11694,970
9282,1325
19328,1203
10940,1439
18659,1250
9174,886
14516,1446
7971,1332
13017,549
2261,1029
19857,1215
487,1220
23909,1347
11147,1387
22594,1088
2992,612
18776,1379
6558,1117
7530,1588
5880,2399
11043,522
16759,1203
15637,751
6904,1653
14558,1739
8978,1387
7776,1281
17011,939
10515,571
12559,638
5686,587
10779,1455
12841,1440
7124,1769
12557,1315
12250,2525
20041,2395
13371,1251
16171,1244
21998,1646
1945,1370
23219,1772
3720,1085
4003,716
5804,1870
18347,1345
2644,627
16671,807
13039,761
5469,1302
18739,2152
23493,961
10324,2392
6594,1554
12087,931
22590,556
6955,1270
15586,822
9010,721
23404,1272
5871,1472
17779,1787
21452,913
3664,2407
18712,1730
19650,1315
24180,1515
19053,807
12913,941
18944,1117
21474,1329
19673,1457
18062,2663
10218,1834
24821,1926
11055,967
19576,1719
1634,970
13666,655
3688,594
23308,1385
24473,1552
22878,1594
8831,1179
12501,575
16906,2419
20361,1309
13274,1200
14679,1230
23800,1458
24870,1298
2348,1800
8800,939
20606,1090
1393,925
5320,752
985,2545
4581,529
7297,1376
24187,804
18563,1681
672,726
15804,1130
13991,1480
3531,1443
22738,2210
21891,1421
24732,1370
8628,1659
5694,935
1633,1261
13718,1124
19705,546
24199,1510
10543,1200
15602,1443
24447,1908
22931,1254
1091,1432
20037,807
9705,1358
12270,873
17834,1073
10068,1269
6702,2273
11229,775
14997,1070
22094,846
5145,1559
14212,1385
4009,1297
7253,1764
24789,761
7473,955
13350,1482
10143,706
20877,1514
20144,1377
10357,1169
519,732
21350,1028
22439,610
9840,1360
7125,1171
8996,1223
1026,867
16212,1962
24898,1325
16808,1348
21843,1205
7517,1367
16814,1490
8340,1280
6634,1153
9963,529
3553,2038
16837,526
16108,2153
5498,1266
11292,1218
24304,751
22810,1123
3733,2623
6652,861
12138,1107
10561,2542
16372,1599
14440,1661
8133,1196
4679,1173
19700,1697
11908,2497
2625,665
6034,1699
5296,2469
2872,1153
21509,723
17956,589
17345,1766
24378,1362
23166,1812
4949,1296
23193,985
16046,675
8900,1205
7523,789
7372,2250
15025,1756
23457,1463
22459,1135
16750,1202
23257,1923
18906,2433
12620,1390
21928,1083
16011,1712
110,1210
7392,2194
6593,729
19424,1444
9813,1117
18561,1034
7292,629
19836,2447
12784,853
16020,1452
2128,1029
17134,1485
5306,1071
11739,1481
20540,1226
15222,1415
6966,1195
18700,1617
7828,2406
2197,1319
14896,1529
10814,1401
3161,1131
19484,732
10012,517
20885,1393
6748,968
18741,1204
22889,2628
20360,2221
5495,742
12090,1059
6712,1286
4078,578
9885,1138
2272,508
23560,1771
16733,1601
5338,847
10827,813
2088,839
10048,1752
16355,2366
5975,1150
13042,624
19188,1196
23507,1199
15086,1165
15013,1721
197,1303
21465,1012
24513,1868
18484,1278
5856,952
2209,2614
260,1580
541,763
3878,602
2777,914
10156,1342
699,759
8953,1006
1987,1257
24548,1403
8262,882
8789,1151
23938,1173
11981,1287
14845,2428
10488,729
20400,1680
23521,2311
17058,1937
17062,1248
11571,1393
21527,2402
5927,1835
21823,1591
24034,1469
11185,1368
19261,1300
23622,1837
16903,1113
3242,918
14891,1597
14843,1450
24306,954
2487,1475
5810,600
16563,832
4476,1289
7933,1154
7525,1486
410,1490
8908,952
23787,1276
3743,2315
5185,1812
19321,1222
12019,1488
23110,1110
10936,1941
8919,2581
3996,1424
23403,1348
13501,884
22994,933
10309,1278
17089,1068
9084,1203
19937,508
90,1850
660,1450
22515,1267
2417,1511
2522,828
2387,1329
5941,1003
18300,2091
12307,2000
17266,665
23271,1157
24683,1864
17414,554
10385,1357
6588,1343
23728,1452
6009,1237
20039,937
10598,1227
14874,1620
7780,1478
12678,1335
3450,554
2291,1151
24764,1182
3749,506
19166,1758
15264,1720
11748,1461
23818,1122
2093,1175
17968,1208
1757,1447
13741,1228
14412,1656
6623,605
8076,656
7207,592
5932,1224
19822,1187
889,1472
19849,1395
7723,900
5776,1926
21293,1393
4583,1155
18810,1397
14420,2091
22390,1305
10690,936
16008,1231
2095,1496
16465,1253
23373,1475
22697,1244
12873,2317
17711,1483
7649,2107
22687,1579
3695,507
6103,1472
150,1496
22340,1093
18996,1361
9046,1318
12374,1404
2212,1310
21702,1154
8255,1558
20495,1542
10108,707
8392,1426
7928,998
22838,1267
11277,962
9937,626
16463,1156
22177,1631
6581,1441
10240,1653
20117,2188
17802,1337
10544,1405
8658,1815
8976,970
8151,1461
23801,1238
3439,954
24801,1178
3812,1337
24692,1060
6326,1992
14614,1402
2740,1019
9641,2099
10787,1016
9023,556
6981,785
5813,1344
14566,784
12935,1362
18180,1076
16823,1876
9767,1365
12596,610
3459,1390
13715,1611
12789,1196
12517,1445
20126,1052
24428,1599
22686,994
9456,826
2513,1892
6209,1523
12616,854
24365,1769
14408,1577
24263,2002
10243,784
10873,1563
24936,1392
2043,1695
3413,1434
17137,1418
14470,1626
15571,1475
7741,1524
7110,1995
13633,1087
20273,1395
10917,853
15729,977
24302,1193
537,1064
21909,1217
4748,1671
19026,732
10264,2186
24240,1152
4857,994
6354,1671
12983,1201
24621,1136
4726,1719
20461,1245
10783,1379
18224,827
20283,1463
3357,1835
6244,1517
22808,1528
21726,1490
5131,1497
7476,1089
3232,1326
15908,660
23313,720
15100,917
16985,1763
23784,1188
2277,683
23855,1892
18626,1065
17022,715
9227,910
12625,975
21795,1530
19765,1480
24517,1657
18644,1420
15246,1608
17484,656
16163,3311
20992,1190
24222,733
15972,1461
22468,1457
2450,1310
9902,1151
21213,2361
18094,802
23383,1103
13252,863
10338,1256
1603,549
4719,908
20402,724
24226,2045
20702,1424
691,998
15007,1302
3123,561
13602,1293
24489,503
9149,1241
721,3423
5070,2047
10781,1426
13592,1311
12012,1182
4190,1466
462,1550
6485,925
3313,996
24653,1006
5513,1487
10283,1485
20797,1407
4445,657
24677,1558
23721,1400
5956,1307
4469,1243
4180,2057
1464,990
1371,1268
18010,574
15947,1079
6056,1952
430,1045
15701,1340
22490,747
373,1577
14761,2618
11897,921
4905,1041
1583,1361
1875,811
20348,1239
18084,1345
1124,942
17704,1699
10484,1517
2762,1212
1788,1202
18190,909
8995,717
21592,816
17118,1766
10955,1293
595,1005
10032,1084
10521,2139
19248,1087
4760,772
4309,704
3207,1144
1071,1516
3732,565
20893,1724
527,583
6899,1238
12955,619
2244,650
2399,620
4668,1593
4111,1330
18771,837
10126,864
18856,1630
23410,1158
14897,1230
19202,530
2057,1485
3595,558
5504,1388
6605,1366
17,798
8146,1286
8070,1329
20835,1097
14297,1364
10006,1749
11921,1876
12182,658
18674,2201
24748,1162
17745,1110
15892,1562
13292,1020
15854,736
4379,1177
4381,1482
3815,1152
24685,1108
21706,901
3656,697
1544,1189
10202,1457
11768,1293
1139,1023
9101,1156
12077,1447
24800,1472
23395,1229
2571,627
4833,1597
6717,641
7569,1287
2938,1137
18540,1591
10394,819
18334,1267
21876,684
4287,1110
3239,2307
5537,976
21312,2632
23968,1380
1148,1195
4118,1360
5647,943
11295,1795
4117,1826
10911,1528
2326,870
2744,1677
7447,1432
11524,2179
19056,1241
9879,1676
12230,553
16783,1343
18304,647
20035,1285
12885,1415
18624,1369
6744,1396
633,581
8700,1864
16877,1155
20657,821
4034,803
24635,703
11121,870
7453,1354
15737,1132
11880,962
17114,1373
23816,967
23722,1430
15840,1394
23897,1457
3050,715
19474,1611
11318,1197
12703,819
9874,1341
16793,627
11307,768
11701,1844
3972,1370
19907,1662
4219,1554
3882,964
11562,1133
20888,1487
6614,1309
18658,871
5939,809
9321,2146
2668,1247
3727,1611
18492,1445
11128,2462
10072,872
21798,2088
7677,856
21996,830
855,774
1586,1210
24838,1045
18472,1818
24796,692
19434,1430
23857,1550
18774,1452
23668,1350
9784,1790
13520,2080
16183,1340
16796,1752
22616,690
6238,1710
6150,835
5636,1257
22149,871
8651,1485
3435,541
2108,904
871,682
23554,1266
2946,2294
4026,1393
7072,1464
17767,651
4535,2152
7991,1016
20293,965
14200,1696
6112,1114
20522,1611
21326,966
10681,613
10752,1324
15191,1184
4156,1491
13236,1226
310,1419
20509,1367
14468,1116
22758,669
1829,1321
4358,1134
16535,2171
22678,2263
8596,1454
14087,1282
9020,612
252,1639
12764,731
17183,1707
9015,1790
12704,1243
24125,906
16673,927
16582,2022
20073,1378
16897,1928
4537,1406
23603,1471
23397,1205
23462,1338
22488,1379
9990,1219
4006,1261
6361,1472
12651,1381
16336,769
3810,534
19683,1810
6517,1241
1431,2354
20796,2211
3993,1269
6696,1690
9747,1190
6815,1111
16879,932
19172,573
12984,1273
2286,1356
14496,1011
13907,918
24411,1233
15757,1519
6986,1327
12666,689
19970,1270
8362,1270
11336,751
20433,1385
22704,1728
7430,1352
7657,1073
20764,1170
16960,561
9399,743
22113,634
17896,1300
16443,1442
15005,1549
17973,1039
11556,1583
159,643
4420,514
3871,2266
19368,914
17260,1273
23592,918
16957,1438
17874,2492
6463,1234
20031,553
1240,1980
16600,1679
4738,1198
710,1692
7955,2028
16429,1280
693,1766
10676,1127
18399,974
22685,714
8947,2310
9212,1567
21105,1246
823,1443
21392,1718
24819,1801
24967,1379
24676,1859
22535,1337
13873,1388
20907,925
14035,1340
7511,1412
5480,1237
23925,1235
4595,1825
6854,1683
21288,1477
1093,1209
24700,664
3702,1490
10984,1178
2257,1491
23412,1373
11134,1397
15587,1743
21236,1257
12152,1233
4024,1119
1872,2163
977,1433
13965,1099
7838,1561
881,1871
18162,1058
2337,1577
9817,522
23050,2292
15022,1403
22608,1079
4845,1835
21272,1097
12765,1281
18482,1342
24807,809
3224,676
22821,1474
15362,907
11432,593
22103,1442
12410,1836
18867,751
5624,1272
20460,1870
22817,1280
21377,598
23264,510
9831,1448
20868,1302
16325,1140
18085,656
15439,1182
12691,1314
3049,2274
15855,743
392,547
358,1636
2610,855
19884,1195
11389,2190
15694,1425
5189,1132
15636,1132
11189,845
3957,1696
1404,1244
22472,783
15713,1835
285,1287
4993,2327
2448,1175
9386,1747
3147,771
23870,1728
17694,915
10210,1582
3091,528
2680,1342
3783,1787
8113,1411
122,936
20184,2318
5798,1389
4648,737
13738,1495
24606,897
14021,1279
11679,1033
21149,519
22393,579
2447,1224
14131,1166
15406,812
22982,664
9379,1162
15330,1139
20958,926
4975,803
15255,2352
24904,1309
16080,1226
17041,542
18688,765
8220,1329
2886,1169
23703,1274
10926,1440
1909,1341
164,943
8587,1322
17862,1079
19592,1198
12431,2585
9467,1697
20719,1770
24858,607
22669,1806
1244,862
17084,654
16739,1302
9895,905
17868,1108
6456,1768
5933,880
23676,1097
24027,1449
23597,1226
13144,1665
21773,1459
18872,1787
14584,1086
23319,2421
19002,1407
1221,1654
5949,1355
1345,1535
7981,882
13093,572
1691,1491
20030,1435
3655,1398
18225,648
14778,693
4502,1619
6486,1067
17858,1389
9945,1722
9546,1611
18577,1389
12201,2324
10946,1647
5988,1317
13381,614
22828,1357
13878,569
14693,868
2844,1346
22965,1451
381,1885
16928,944
377,1201
19144,733
9341,1643
14911,844
5044,1162
9415,702
21428,943
21242,711
9805,2423
17516,1413
11584,941
17247,1466
23251,1421
10907,1466
9648,1339
11160,1694
10288,674
11493,915
6888,1860
17969,1270
23098,513
16055,1167
21648,1171
6561,2198
12856,1400
2708,1696
12974,1453
18254,2300
7905,1431
8039,846
12958,1183
21895,1283
14950,1338
15956,1276
23215,1539
3526,2156
20375,1056
3073,1243
2033,1800
22045,1715
10023,886
1378,1323
21204,1828
3706,1213
8934,850
11996,1766
12631,1418
17846,1311
21659,1079
17869,623
15559,1798
17815,1690
4861,624
11506,2417
13544,2425
24244,1443
21769,712
12109,1216
24204,683
21672,1897
320,1294
1023,1422
7123,529
14502,974
18570,1586
17910,1584
7455,1845
4049,686
5463,1250
13677,2505
13461,1320
22942,735
4202,1417
12372,1360
23243,1827
7471,1374
6104,1119
11463,634
16640,595
23761,593
24812,834
11469,1795
8852,1988
11881,1032
4183,657
32,1797
11831,933
1598,1212
23919,1431
10696,1296
12981,1736
14939,750
12798,1155
21121,1380
19508,744
2850,978
24775,507
13362,1443
12968,1598
13075,1260
19899,865
10336,1190
14662,1309
15603,1741
20533,1236
960,1480
6642,1762
6194,845
3558,2392
23468,1253
12942,1695
15621,1872
20111,1428
23543,1358
22737,2061
7468,711
23974,703
6264,1451
8434,981
10693,561
14239,1314
20948,1164
1763,1463
22187,1388
12208,1105
1273,1176
23645,1316
3370,634
22244,1550
16289,1488
24331,828
8681,1408
7349,1400
265,679
14319,1712
17016,724
22395,576
4267,1330
18292,1574
20411,1811
19372,1366
18768,754
19129,1014
8164,1309
18922,1267
22933,587
10685,916
9373,1440
9446,930
23637,2121
11028,1178
13928,766
10686,792
18677,1346
5152,1394
2725,1039
64,1114
9556,1175
19303,1376
23864,1058
17548,1275
4942,813
8335,1825
952,653
5285,2264
13757,2495
2411,2472
5872,1295
9124,1066
3127,1122
2905,1454
1487,1064
19959,1488
12593,1688
18169,1448
24097,982
10600,1570
5455,1396
16320,828
13026,1936
52,921
4805,850
10471,1727
16683,896
8898,1568
18833,1384
20068,1280
13705,1216
20059,900
23541,1224
12802,1037
20006,1377
12787,1706
